prediction_id,model_name,date,session,ticker,predicted_rank,actual_change_pct,is_correct,calculated_at
311,claude,2026-05-05,day,COIN,1,-4.868425147882605,0,2026-05-05 20:05:05
312,claude,2026-05-05,day,EOG,2,0.12795560416694687,0,2026-05-05 20:05:05
313,claude,2026-05-05,day,SMCI,3,-1.4867259337838772,0,2026-05-05 20:05:05
314,claude,2026-05-05,day,GOOGL,4,0.5489860728581715,0,2026-05-05 20:05:05
315,claude,2026-05-05,day,ETN,5,3.3260455418303048,1,2026-05-05 20:05:05
316,claude,2026-05-05,overnight,AMD,1,15.1551,1,2026-05-06 13:38:38
317,claude,2026-05-05,overnight,ANET,2,3.9831,1,2026-05-06 13:38:38
318,claude,2026-05-05,overnight,EOG,3,-0.0994,1,2026-05-06 13:38:38
319,claude,2026-05-05,overnight,SMCI,4,13.1872,0,2026-05-06 13:38:38
320,claude,2026-05-05,overnight,SHOP,5,1.4122,1,2026-05-06 13:38:38
321,gemini,2026-05-05,day,SU,1,2.2000586583836226,1,2026-05-05 20:05:05
322,gemini,2026-05-05,day,COIN,2,-4.868425147882605,0,2026-05-05 20:05:05
323,gemini,2026-05-05,day,GOOGL,3,0.5489860728581715,0,2026-05-05 20:05:05
324,gemini,2026-05-05,day,SHOP,4,-7.626611275734307,0,2026-05-05 20:05:05
325,gemini,2026-05-05,day,JBLU,5,0.41493734884287353,1,2026-05-05 20:05:05
326,gemini,2026-05-05,overnight,SMCI,1,13.1872,0,2026-05-06 13:38:38
327,gemini,2026-05-05,overnight,AMD,2,15.1551,1,2026-05-06 13:38:38
328,gemini,2026-05-05,overnight,EOG,3,-0.0994,1,2026-05-06 13:38:38
329,gemini,2026-05-05,overnight,SHOP,4,1.4122,1,2026-05-06 13:38:38
330,gemini,2026-05-05,overnight,ANET,5,3.9831,1,2026-05-06 13:38:38
331,grok,2026-05-05,day,SHOP.TO,1,-7.212176059234883,0,2026-05-05 20:05:05
332,grok,2026-05-05,day,ANET,2,-3.8135593220338984,0,2026-05-05 20:05:05
333,grok,2026-05-05,day,SU,3,2.2000586583836226,0,2026-05-05 20:05:05
334,grok,2026-05-05,day,ETN,4,3.3260455418303048,1,2026-05-05 20:05:05
335,grok,2026-05-05,day,PFE,5,-0.5641204124463859,1,2026-05-05 20:05:05
336,grok,2026-05-05,overnight,AMD,1,15.1551,1,2026-05-06 13:38:38
337,grok,2026-05-05,overnight,ANET,2,3.9831,1,2026-05-06 13:38:38
338,grok,2026-05-05,overnight,SHOP.TO,3,2.1602,1,2026-05-06 13:38:38
339,grok,2026-05-05,overnight,SMCI,4,13.1872,0,2026-05-06 13:38:38
340,grok,2026-05-05,overnight,SU,5,-2.1106,1,2026-05-06 13:38:38
341,chatgpt,2026-05-06,day,UBER,1,2.0978569832254768,1,2026-05-06 20:05:10
342,chatgpt,2026-05-06,day,DIS,2,1.3847800615623345,1,2026-05-06 20:05:10
343,chatgpt,2026-05-06,day,OXY,3,-0.8735601699436624,1,2026-05-06 20:05:10
344,chatgpt,2026-05-06,day,ARM,4,2.315358317405454,1,2026-05-06 20:05:10
345,chatgpt,2026-05-06,day,CVS,5,1.5787608939248305,1,2026-05-06 20:05:10
346,chatgpt,2026-05-06,overnight,UBER,1,-2.1599,0,2026-05-07 13:38:25
347,chatgpt,2026-05-06,overnight,FTNT,2,17.2318,1,2026-05-07 13:38:25
348,chatgpt,2026-05-06,overnight,DIS,3,-1.4298,0,2026-05-07 13:38:25
349,chatgpt,2026-05-06,overnight,ARM,4,-6.1757,1,2026-05-07 13:38:25
350,chatgpt,2026-05-06,overnight,CVS,5,-1.5542,0,2026-05-07 13:38:25
351,claude,2026-05-06,day,SMCI,1,10.003177703373016,1,2026-05-06 20:05:10
352,claude,2026-05-06,day,OXY,2,-0.8735601699436624,1,2026-05-06 20:05:10
353,claude,2026-05-06,day,ARM,3,2.315358317405454,1,2026-05-06 20:05:10
354,claude,2026-05-06,day,NFLX,4,1.442855057335865,1,2026-05-06 20:05:10
355,claude,2026-05-06,day,PLTR,5,0.15871654132735874,0,2026-05-06 20:05:10
356,claude,2026-05-06,overnight,ARM,1,-6.1757,1,2026-05-07 13:38:25
357,claude,2026-05-06,overnight,GLD,2,-0.188,0,2026-05-07 13:38:25
358,claude,2026-05-06,overnight,EQNR,3,-0.8151,1,2026-05-07 13:38:25
359,claude,2026-05-06,overnight,UBER,4,-2.1599,0,2026-05-07 13:38:25
360,claude,2026-05-06,overnight,DIS,5,-1.4298,0,2026-05-07 13:38:25
361,gemini,2026-05-06,day,AMD,1,3.022732126609679,1,2026-05-06 20:05:10
362,gemini,2026-05-06,day,SMCI,2,10.003177703373016,1,2026-05-06 20:05:10
363,gemini,2026-05-06,day,UBER,3,2.0978569832254768,1,2026-05-06 20:05:10
364,gemini,2026-05-06,day,EQNR,4,0.8483554731397588,0,2026-05-06 20:05:10
365,gemini,2026-05-06,day,SHOP,5,-3.3989035470320617,1,2026-05-06 20:05:10
366,gemini,2026-05-06,overnight,ARM,1,-6.1757,1,2026-05-07 13:38:25
367,gemini,2026-05-06,overnight,SHEL,2,0.6193,0,2026-05-07 13:38:25
368,gemini,2026-05-06,overnight,WPM,3,-2.0956,0,2026-05-07 13:38:25
369,gemini,2026-05-06,overnight,NET,4,-2.474,0,2026-05-07 13:38:25
370,gemini,2026-05-06,overnight,ABNB,5,0.3003,1,2026-05-07 13:38:25
371,grok,2026-05-06,day,ARM,1,2.315358317405454,1,2026-05-06 20:05:10
372,grok,2026-05-06,day,APP,2,-1.9204667278537682,0,2026-05-06 20:05:10
373,grok,2026-05-06,day,CVS,3,1.5787608939248305,0,2026-05-06 20:05:10
374,grok,2026-05-06,day,EQNR,4,0.8483554731397588,0,2026-05-06 20:05:10
375,grok,2026-05-06,day,FTNT,5,1.6638986587650821,1,2026-05-06 20:05:10
376,grok,2026-05-06,overnight,ARM,1,-6.1757,0,2026-05-07 13:38:25
377,grok,2026-05-06,overnight,APP,2,-2.9766,0,2026-05-07 13:38:25
378,grok,2026-05-06,overnight,DASH,3,8.2455,1,2026-05-07 13:38:25
379,grok,2026-05-06,overnight,CVS,4,-1.5542,1,2026-05-07 13:38:25
380,grok,2026-05-06,overnight,EQNR,5,-0.8151,1,2026-05-07 13:38:25
381,chatgpt,2026-05-07,day,SHEL,1,-1.7617572656164253,1,2026-05-07 20:05:03
382,chatgpt,2026-05-07,day,SMCI,2,-1.2048188719346782,1,2026-05-07 20:05:03
383,chatgpt,2026-05-07,day,MCK,3,1.6758971441751147,1,2026-05-07 20:05:03
384,chatgpt,2026-05-07,day,WPM,4,-4.844770190517825,0,2026-05-07 20:05:03
385,chatgpt,2026-05-07,day,GILD,5,-1.783946405143418,1,2026-05-07 20:05:03
386,chatgpt,2026-05-07,overnight,MELI,1,-10.054,0,2026-05-08 13:35:05
387,chatgpt,2026-05-07,overnight,NET,2,-18.1821,0,2026-05-08 13:35:05
388,chatgpt,2026-05-07,overnight,MCK,3,-0.9645,0,2026-05-08 13:35:05
389,chatgpt,2026-05-07,overnight,SHEL,4,-0.1187,1,2026-05-08 13:35:05
390,chatgpt,2026-05-07,overnight,GILD,5,-1.2755,1,2026-05-08 13:35:05
391,claude,2026-05-07,day,ARM,1,-4.183345883080855,0,2026-05-07 20:05:03
392,claude,2026-05-07,day,OXY,2,0.08348387841882653,0,2026-05-07 20:05:03
393,claude,2026-05-07,day,WPM,3,-4.844770190517825,0,2026-05-07 20:05:03
394,claude,2026-05-07,day,MRNA,4,-6.103102423681333,0,2026-05-07 20:05:03
395,claude,2026-05-07,day,CRWV,5,-2.434589009280413,0,2026-05-07 20:05:03
396,claude,2026-05-07,overnight,IWM,1,0.3862,0,2026-05-08 13:35:05
397,claude,2026-05-07,overnight,WPM,2,3.4623,1,2026-05-08 13:35:05
398,claude,2026-05-07,overnight,GS,3,0.9343,1,2026-05-08 13:35:05
399,claude,2026-05-07,overnight,ABNB,4,-0.4023,0,2026-05-08 13:35:06
400,claude,2026-05-07,overnight,ENB,5,0.3056,1,2026-05-08 13:35:06
401,gemini,2026-05-07,day,ARM,1,-4.183345883080855,0,2026-05-07 20:05:03
402,gemini,2026-05-07,day,CNQ,2,1.6575829406464646,0,2026-05-07 20:05:03
403,gemini,2026-05-07,day,MRNA,3,-6.103102423681333,0,2026-05-07 20:05:03
404,gemini,2026-05-07,day,AMD,4,-2.0937488981866696,0,2026-05-07 20:05:03
405,gemini,2026-05-07,day,WPM,5,-4.844770190517825,0,2026-05-07 20:05:03
406,gemini,2026-05-07,overnight,WPM,1,3.4623,1,2026-05-08 13:35:06
407,gemini,2026-05-07,overnight,ENB,2,0.3056,1,2026-05-08 13:35:06
408,gemini,2026-05-07,overnight,IWM,3,0.3862,0,2026-05-08 13:35:06
409,gemini,2026-05-07,overnight,WULF,4,2.9559,0,2026-05-08 13:35:06
410,gemini,2026-05-07,overnight,NET,5,-18.1821,0,2026-05-08 13:35:06
411,grok,2026-05-07,day,NET,1,1.8512306336689204,1,2026-05-07 20:05:03
412,grok,2026-05-07,day,SHEL,2,-1.7617572656164253,1,2026-05-07 20:05:03
413,grok,2026-05-07,day,ABNB,3,0.11397861835075332,1,2026-05-07 20:05:03
414,grok,2026-05-07,day,WPM,4,-4.844770190517825,0,2026-05-07 20:05:03
415,grok,2026-05-07,day,CNQ,5,1.6575829406464646,0,2026-05-07 20:05:04
416,grok,2026-05-07,overnight,NET,1,-18.1821,0,2026-05-08 13:35:06
417,grok,2026-05-07,overnight,ABNB,2,-0.4023,0,2026-05-08 13:35:06
418,grok,2026-05-07,overnight,GILD,3,-1.2755,1,2026-05-08 13:35:06
419,grok,2026-05-07,overnight,WPM,4,3.4623,1,2026-05-08 13:35:06
420,grok,2026-05-07,overnight,MELI,5,-10.054,0,2026-05-08 13:35:06
421,chatgpt,2026-05-08,day,UPST,1,-4.516982666269643,0,2026-05-08 20:05:05
422,chatgpt,2026-05-08,day,AMD,2,8.819033163992263,1,2026-05-08 20:05:05
423,chatgpt,2026-05-08,day,SMCI,3,6.152458751009487,0,2026-05-08 20:05:05
424,chatgpt,2026-05-08,day,PLTR,4,1.4242059988663585,1,2026-05-08 20:05:05
425,chatgpt,2026-05-08,day,COIN,5,8.242490295657213,0,2026-05-08 20:05:05
426,chatgpt,2026-05-08,overnight,JHG,1,0.0,1,2026-05-11 13:37:56
427,chatgpt,2026-05-08,overnight,WULF,2,-1.3467,0,2026-05-11 13:37:56
428,chatgpt,2026-05-08,overnight,SOXL,3,-7.8784,0,2026-05-11 13:37:56
429,chatgpt,2026-05-08,overnight,OSK,4,1.3988,1,2026-05-11 13:37:56
430,chatgpt,2026-05-08,overnight,CRCL,5,0.519,1,2026-05-11 13:37:56
431,claude,2026-05-08,day,UPST,1,-4.516982666269643,0,2026-05-08 20:05:05
432,claude,2026-05-08,day,WULF,2,-8.319456383414407,0,2026-05-08 20:05:05
433,claude,2026-05-08,day,CRM,3,1.1297941456113827,0,2026-05-08 20:05:05
434,claude,2026-05-08,day,MRNA,4,10.91836423290019,1,2026-05-08 20:05:05
435,claude,2026-05-08,day,SOXL,5,8.861967683569786,0,2026-05-08 20:05:05
436,claude,2026-05-08,overnight,TQQQ,1,-0.3409,0,2026-05-11 13:37:56
437,claude,2026-05-08,overnight,UPST,2,-1.7956,0,2026-05-11 13:37:56
438,claude,2026-05-08,overnight,SMCI,3,-0.8199,0,2026-05-11 13:37:56
439,claude,2026-05-08,overnight,CEG,4,3.7941,1,2026-05-11 13:37:56
440,claude,2026-05-08,overnight,MRNA,5,6.7709,1,2026-05-11 13:37:56
441,gemini,2026-05-08,day,WULF,1,-8.319456383414407,1,2026-05-08 20:05:05
442,gemini,2026-05-08,day,COIN,2,8.242490295657213,0,2026-05-08 20:05:05
443,gemini,2026-05-08,day,MRNA,3,10.91836423290019,1,2026-05-08 20:05:05
444,gemini,2026-05-08,day,TQQQ,4,4.744252627309012,1,2026-05-08 20:05:05
445,gemini,2026-05-08,day,CRM,5,1.1297941456113827,0,2026-05-08 20:05:05
446,gemini,2026-05-08,overnight,TQQQ,1,-0.3409,0,2026-05-11 13:37:56
447,gemini,2026-05-08,overnight,KSPI,2,3.376,1,2026-05-11 13:37:56
448,gemini,2026-05-08,overnight,ASTS,3,3.9707,1,2026-05-11 13:37:56
449,gemini,2026-05-08,overnight,MRNA,4,6.7709,1,2026-05-11 13:37:56
450,gemini,2026-05-08,overnight,B,5,-1.7621,0,2026-05-11 13:37:56
451,grok,2026-05-08,day,WULF,1,-8.319456383414407,0,2026-05-08 20:05:05
452,grok,2026-05-08,day,SATS,2,2.747475980508207,1,2026-05-08 20:05:05
453,grok,2026-05-08,day,SMCI,3,6.152458751009487,0,2026-05-08 20:05:05
454,grok,2026-05-08,day,OSK,4,-1.1079255615376409,0,2026-05-08 20:05:05
455,grok,2026-05-08,day,LCID,5,4.966890606450028,0,2026-05-08 20:05:05
456,grok,2026-05-08,overnight,JHG,1,0.0,0,2026-05-11 13:37:56
457,grok,2026-05-08,overnight,WULF,2,-1.3467,0,2026-05-11 13:37:56
458,grok,2026-05-08,overnight,ASTS,3,3.9707,1,2026-05-11 13:37:56
459,grok,2026-05-08,overnight,TQQQ,4,-0.3409,0,2026-05-11 13:37:57
460,grok,2026-05-08,overnight,SATS,5,0.5741,0,2026-05-11 13:37:57
461,chatgpt,2026-05-11,day,ASTS,1,5.792649420956029,1,2026-05-11 20:05:06
462,chatgpt,2026-05-11,day,UPST,2,0.8790435840555583,1,2026-05-11 20:05:06
463,chatgpt,2026-05-11,day,SMCI,3,-4.446982017857306,1,2026-05-11 20:05:06
464,chatgpt,2026-05-11,day,COIN,4,8.300003051757812,0,2026-05-11 20:05:06
465,chatgpt,2026-05-11,day,MRNA,5,-8.874716214915697,0,2026-05-11 20:05:06
466,chatgpt,2026-05-11,overnight,ASTS,1,-11.0236,0,2026-05-12 13:38:35
467,chatgpt,2026-05-11,overnight,OVV,2,-0.3723,0,2026-05-12 13:38:35
468,chatgpt,2026-05-11,overnight,PBR,3,-0.9157,0,2026-05-12 13:38:35
469,chatgpt,2026-05-11,overnight,SPG,4,0.8706,0,2026-05-12 13:38:35
470,chatgpt,2026-05-11,overnight,FIGR,5,-1.8347,0,2026-05-12 13:38:35
471,claude,2026-05-11,day,MLTX,1,3.2894758168790528,1,2026-05-11 20:05:06
472,claude,2026-05-11,day,MRNA,2,-8.874716214915697,0,2026-05-11 20:05:06
473,claude,2026-05-11,day,QCOM,3,2.3814115127710678,0,2026-05-11 20:05:06
474,claude,2026-05-11,day,CEG,4,-4.905597891319073,0,2026-05-11 20:05:06
475,claude,2026-05-11,day,PLTR,5,1.4751709289854342,0,2026-05-11 20:05:06
476,claude,2026-05-11,overnight,ASTS,1,-11.0236,0,2026-05-12 13:38:35
477,claude,2026-05-11,overnight,OVV,2,-0.3723,0,2026-05-12 13:38:35
478,claude,2026-05-11,overnight,SE,3,-0.0589,0,2026-05-12 13:38:35
479,claude,2026-05-11,overnight,JD,4,1.8015,1,2026-05-12 13:38:35
480,claude,2026-05-11,overnight,SPG,5,0.8706,0,2026-05-12 13:38:35
481,gemini,2026-05-11,day,MLTX,1,3.2894758168790528,1,2026-05-11 20:05:07
482,gemini,2026-05-11,day,ASTS,2,5.792649420956029,1,2026-05-11 20:05:07
483,gemini,2026-05-11,day,COIN,3,8.300003051757812,1,2026-05-11 20:05:07
484,gemini,2026-05-11,day,SMCI,4,-4.446982017857306,1,2026-05-11 20:05:07
485,gemini,2026-05-11,day,B,5,6.356031285867949,1,2026-05-11 20:05:07
486,gemini,2026-05-11,overnight,ASTS,1,-11.0236,0,2026-05-12 13:38:35
487,gemini,2026-05-11,overnight,OVV,2,-0.3723,0,2026-05-12 13:38:35
488,gemini,2026-05-11,overnight,B,3,-5.9362,0,2026-05-12 13:38:35
489,gemini,2026-05-11,overnight,SOXS,4,5.4878,1,2026-05-12 13:38:35
490,gemini,2026-05-11,overnight,SE,5,-0.0589,0,2026-05-12 13:38:35
491,grok,2026-05-11,day,ASTS,1,5.792649420956029,1,2026-05-11 20:05:07
492,grok,2026-05-11,day,SMCI,2,-4.446982017857306,1,2026-05-11 20:05:07
493,grok,2026-05-11,day,TQQQ,3,1.2365199722644098,1,2026-05-11 20:05:07
494,grok,2026-05-11,day,PBR,4,0.7295701479892918,1,2026-05-11 20:05:07
495,grok,2026-05-11,day,LCID,5,-3.0546557362093822,1,2026-05-11 20:05:07
496,grok,2026-05-11,overnight,ASTS,1,-11.0236,0,2026-05-12 13:38:35
497,grok,2026-05-11,overnight,OVV,2,-0.3723,0,2026-05-12 13:38:35
498,grok,2026-05-11,overnight,SPG,3,0.8706,0,2026-05-12 13:38:35
499,grok,2026-05-11,overnight,TQQQ,4,-2.157,0,2026-05-12 13:38:35
500,grok,2026-05-11,overnight,SE,5,-0.0589,0,2026-05-12 13:38:35
501,chatgpt,2026-05-12,day,SE,1,1.3462163849687312,1,2026-05-12 20:05:02
502,chatgpt,2026-05-12,day,UPST,2,-1.9718291319165988,0,2026-05-12 20:05:02
503,chatgpt,2026-05-12,day,QCOM,3,-8.497215058507738,0,2026-05-12 20:05:02
504,chatgpt,2026-05-12,day,SMCI,4,-0.8766653551243098,1,2026-05-12 20:05:02
505,chatgpt,2026-05-12,day,JBS,5,-2.551024007777311,0,2026-05-12 20:05:02
506,chatgpt,2026-05-12,overnight,NXT,1,19.247,1,2026-05-13 13:38:23
507,chatgpt,2026-05-12,overnight,JBS,2,2.685,1,2026-05-13 13:38:23
508,chatgpt,2026-05-12,overnight,FNV,3,-0.9451,1,2026-05-13 13:38:23
509,chatgpt,2026-05-12,overnight,JD,4,2.9216,1,2026-05-13 13:38:23
510,chatgpt,2026-05-12,overnight,SE,5,-1.3643,0,2026-05-13 13:38:23
511,claude,2026-05-12,day,SQQQ,1,0.39407043590123597,1,2026-05-12 20:05:02
512,claude,2026-05-12,day,UVXY,2,-4.183430772299713,0,2026-05-12 20:05:02
513,claude,2026-05-12,day,MSTR,3,-3.6090416252115953,1,2026-05-12 20:05:02
514,claude,2026-05-12,day,GUSH,4,-0.5280548196421204,0,2026-05-12 20:05:02
515,claude,2026-05-12,day,TBT,5,0.40132979096874405,1,2026-05-12 20:05:02
516,claude,2026-05-12,overnight,GUSH,1,0.4642,1,2026-05-13 13:38:23
517,claude,2026-05-12,overnight,SQQQ,2,-1.0159,0,2026-05-13 13:38:23
518,claude,2026-05-12,overnight,OKLO,3,2.8521,1,2026-05-13 13:38:23
519,claude,2026-05-12,overnight,TBT,4,-0.4409,0,2026-05-13 13:38:23
520,claude,2026-05-12,overnight,SE,5,-1.3643,1,2026-05-13 13:38:23
521,gemini,2026-05-12,day,TQQQ,1,-0.4515324747748721,1,2026-05-12 20:05:02
522,gemini,2026-05-12,day,SE,2,1.3462163849687312,0,2026-05-12 20:05:02
523,gemini,2026-05-12,day,SMCI,3,-0.8766653551243098,0,2026-05-12 20:05:02
524,gemini,2026-05-12,day,MSTR,4,-3.6090416252115953,1,2026-05-12 20:05:02
525,gemini,2026-05-12,day,OKLO,5,-2.759809685250466,0,2026-05-12 20:05:02
526,gemini,2026-05-12,overnight,SE,1,-1.3643,0,2026-05-13 13:38:23
527,gemini,2026-05-12,overnight,VG,2,-5.1997,0,2026-05-13 13:38:23
528,gemini,2026-05-12,overnight,TQQQ,3,1.1339,0,2026-05-13 13:38:23
529,gemini,2026-05-12,overnight,OKLO,4,2.8521,1,2026-05-13 13:38:23
530,gemini,2026-05-12,overnight,JD,5,2.9216,1,2026-05-13 13:38:23
531,grok,2026-05-12,day,NU,1,-1.1549905520864645,0,2026-05-12 20:05:02
532,grok,2026-05-12,day,SE,2,1.3462163849687312,1,2026-05-12 20:05:02
533,grok,2026-05-12,day,SMCI,3,-0.8766653551243098,1,2026-05-12 20:05:02
534,grok,2026-05-12,day,OKLO,4,-2.759809685250466,0,2026-05-12 20:05:02
535,grok,2026-05-12,day,LCID,5,0.5016757477033872,0,2026-05-12 20:05:02
536,grok,2026-05-12,overnight,NU,1,1.1304,1,2026-05-13 13:38:23
537,grok,2026-05-12,overnight,OKLO,2,2.8521,1,2026-05-13 13:38:23
538,grok,2026-05-12,overnight,SE,3,-1.3643,0,2026-05-13 13:38:23
539,grok,2026-05-12,overnight,JBS,4,2.685,0,2026-05-13 13:38:23
540,grok,2026-05-12,overnight,TQQQ,5,1.1339,0,2026-05-13 13:38:23
541,chatgpt,2026-05-13,day,BABA,1,10.487661941210101,1,2026-05-13 20:05:02
542,chatgpt,2026-05-13,day,UPST,2,-1.85454628684304,0,2026-05-13 20:05:02
543,chatgpt,2026-05-13,day,COIN,3,-0.9716339873392035,1,2026-05-13 20:05:02
544,chatgpt,2026-05-13,day,DT,4,3.5799544944860444,1,2026-05-13 20:05:02
545,chatgpt,2026-05-13,day,ICLR,5,-3.597244420143782,0,2026-05-13 20:05:02
546,chatgpt,2026-05-13,overnight,CSCO,1,17.0119,0,2026-05-14 13:35:07
547,chatgpt,2026-05-13,overnight,MFC,2,-6.7252,1,2026-05-14 13:35:07
548,chatgpt,2026-05-13,overnight,STN,3,1.3281,1,2026-05-14 13:35:07
549,chatgpt,2026-05-13,overnight,BIRK,4,1.9504,1,2026-05-14 13:35:07
550,chatgpt,2026-05-13,overnight,DT,5,2.2171,1,2026-05-14 13:35:07
551,claude,2026-05-13,day,GME,1,-1.074786260358983,0,2026-05-13 20:05:02
552,claude,2026-05-13,day,BABA,2,10.487661941210101,1,2026-05-13 20:05:02
553,claude,2026-05-13,day,SMCI,3,-2.7355668210865325,0,2026-05-13 20:05:02
554,claude,2026-05-13,day,SQQQ,4,-2.052711162452273,0,2026-05-13 20:05:02
555,claude,2026-05-13,day,LCID,5,6.677798174485789,0,2026-05-13 20:05:02
556,claude,2026-05-13,overnight,BABA,1,-4.3858,0,2026-05-14 13:35:07
557,claude,2026-05-13,overnight,LUNR,2,1.6253,1,2026-05-14 13:35:07
558,claude,2026-05-13,overnight,TSEM,3,-0.2031,0,2026-05-14 13:35:07
559,claude,2026-05-13,overnight,DT,4,2.2171,1,2026-05-14 13:35:07
560,claude,2026-05-13,overnight,NVMI,5,5.2298,1,2026-05-14 13:35:07
561,gemini,2026-05-13,day,GME,1,-1.074786260358983,1,2026-05-13 20:05:02
562,gemini,2026-05-13,day,BABA,2,10.487661941210101,1,2026-05-13 20:05:02
563,gemini,2026-05-13,day,DT,3,3.5799544944860444,1,2026-05-13 20:05:02
564,gemini,2026-05-13,day,MRNA,4,-4.601534410189656,1,2026-05-13 20:05:02
565,gemini,2026-05-13,day,QQQ,5,0.6889091034318968,0,2026-05-13 20:05:02
566,gemini,2026-05-13,overnight,LUNR,1,1.6253,1,2026-05-14 13:35:07
567,gemini,2026-05-13,overnight,VIK,2,9.7481,1,2026-05-14 13:35:07
568,gemini,2026-05-13,overnight,TQQQ,3,0.8156,1,2026-05-14 13:35:07
569,gemini,2026-05-13,overnight,MSTR,4,-0.4101,1,2026-05-14 13:35:07
570,gemini,2026-05-13,overnight,EQPT,5,-4.1618,0,2026-05-14 13:35:07
571,grok,2026-05-13,day,BABA,1,10.487661941210101,1,2026-05-13 20:05:02
572,grok,2026-05-13,day,DT,2,3.5799544944860444,1,2026-05-13 20:05:02
573,grok,2026-05-13,day,SMCI,3,-2.7355668210865325,1,2026-05-13 20:05:02
574,grok,2026-05-13,day,BIRK,4,-10.040812589684311,0,2026-05-13 20:05:02
575,grok,2026-05-13,day,LCID,5,6.677798174485789,0,2026-05-13 20:05:02
576,grok,2026-05-13,overnight,CSCO,1,17.0119,1,2026-05-14 13:35:07
577,grok,2026-05-13,overnight,BABA,2,-4.3858,0,2026-05-14 13:35:07
578,grok,2026-05-13,overnight,DT,3,2.2171,1,2026-05-14 13:35:07
579,grok,2026-05-13,overnight,MFC,4,-6.7252,1,2026-05-14 13:35:07
580,grok,2026-05-13,overnight,TSEM,5,-0.2031,0,2026-05-14 13:35:07
581,chatgpt,2026-05-14,day,CELC,1,7.423648263082394,1,2026-05-14 20:05:06
582,chatgpt,2026-05-14,day,LUNR,2,13.416147802692963,1,2026-05-14 20:05:06
583,chatgpt,2026-05-14,day,UPST,3,7.101655838532417,1,2026-05-14 20:05:06
584,chatgpt,2026-05-14,day,SMCI,4,3.558546183550624,0,2026-05-14 20:05:06
585,chatgpt,2026-05-14,day,COIN,5,5.346581121409161,0,2026-05-14 20:05:06
586,claude,2026-05-14,day,DT,1,6.6810368215853995,0,2026-05-14 20:05:06
587,claude,2026-05-14,day,TSEM,2,4.778075737450189,1,2026-05-14 20:05:06
588,claude,2026-05-14,day,LUNR,3,13.416147802692963,1,2026-05-14 20:05:06
589,claude,2026-05-14,day,NVMI,4,7.330202866236261,1,2026-05-14 20:05:06
590,claude,2026-05-14,day,MSTR,5,5.335211955325704,0,2026-05-14 20:05:06
591,gemini,2026-05-14,day,LUNR,1,13.416147802692963,1,2026-05-14 20:05:06
592,gemini,2026-05-14,day,DT,2,6.6810368215853995,0,2026-05-14 20:05:06
593,gemini,2026-05-14,day,TQQQ,3,2.1477500492322483,0,2026-05-14 20:05:06
594,gemini,2026-05-14,day,MRNA,4,0.7694166504993305,0,2026-05-14 20:05:06
595,gemini,2026-05-14,day,VIK,5,-3.5982433171407946,0,2026-05-14 20:05:06
596,grok,2026-05-14,day,LUNR,1,13.416147802692963,1,2026-05-14 20:05:06
597,grok,2026-05-14,day,CELC,2,7.423648263082394,1,2026-05-14 20:05:06
598,grok,2026-05-14,day,AMAT,3,-0.6539471321795983,0,2026-05-14 20:05:06
599,grok,2026-05-14,day,SMCI,4,3.558546183550624,0,2026-05-14 20:05:06
600,grok,2026-05-14,day,VIK,5,-3.5982433171407946,0,2026-05-14 20:05:06
